Repository,Title,Body,Link
2019.1-Ludum,"Notificar sobre adição de novos materiais, links e tutoriais","Épico com as histórias que completam a funcionalidade **Notificar sobre adição de novos materiais, links e tutoriais**.",https://github.com/fga-eps-mds/2019.1-Ludum/issues/104
2019.1-Ludum,US21 - Receber email sobre adição de conteúdo,"### Descrição:
Eu, como usuário, desejo receber um email informando sobre as novidades adicionadas.

### Critérios de Aceitação
- [ ] O código deve atender a folha de estilo;
- [ ] O conteúdo das mensagens está conforme a [personalidade](https://fga-eps-mds.github.io/2019.1-Ludum/#/personalidade-ludum) definida para ele;
- [ ] O Usuário deve estar recebendo um email com as novidades adicionadas e suas características.

### Tarefas
- [ ] O Ludum deve enviar um email informando sobre a adição de conteúdo;
- [ ] No corpo do email, deve ter o tipo de material e suas características.

### Comentários
Nenhum.

**Estimativa de Esforço** : 5 pontos
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/103
2019.1-Ludum,TS21 - Comunicar tela de login com serviço de autenticação.,"### Descrição:
Eu, como desenvolvedor, desejo realizar a comunicação da tela de login com o serviço de autenticação de usuário.

### Critérios de Aceitação
- [x] A API deve estar recebendo os dados da tela de login;
- [x] A API deve estar concedendo acesso somente se os dados estivessem corretos;
- [x] Deve estar utilizando o token do serviço de autenticação.

### Tarefas
- [x] Utilizar o token criado para autenticação;
- [x] Receber os dados dos campos preenchidos na tela de login;
- [x] Conceder acesso ao web client caso os dados estejam corretos.

### Comentários
Nenhum.

**Estimativa de Esforço** : 5 pontos
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/102
2019.1-Ludum,TS19 - Conectar API do Gmail ao Microsserviço de Materiais,"### Descrição:
Eu, como desenvolvedor, desejo conectar a API do Gmail ao microsserviço de links e tutoriais.

### Critérios de Aceitação
- [ ]  A API deve estar conectada ao microsserviço;
- [ ] A API deve estar comunicando corretamente com o microsserviço.

### Tarefas
- [ ] Conectar API do Gmail com o microsserviço de links e tutoriais.

### Comentários
Nenhum.

**Estimativa de Esforço** : 5 pontos
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/100
2019.1-Ludum,US20 - Visualizar tutoriais da comunidade,"### Descrição:
Eu, como usuário, desejo visualizar todos os tutoriais da comunidade disponíveis.

### Critérios de Aceitação
- [x] O código deve atender a folha de estilo;
- [x] O conteúdo das mensagens está conforme a [personalidade](https://fga-eps-mds.github.io/2019.1-Ludum/#/personalidade-ludum) definida para ele;
- [x] A requisição GET deve estar trazendo todos os tutoriais aprovados;
- [x] O Ludum deve estar exibindo uma lista numerada com todos os tutoriais disponíveis;
- [x] O Usuário deve estar conseguindo escolher um tutorial por seu respectivo número;
- [x] A escolha do usuário deve estar sendo validada.

### Tarefas
- [x] Fazer uma requisição do tipo GET para o microsserviço de Materiais e recuperar todos os tutoriais aprovados;
- [x] Ao clicar em ""Tutoriais da comunidade"", o Ludum deve exibir uma lista numerada com os nomes dos tutoriais disponíveis;
- [x] O Usuário deve escolher um tutorial disponível pelo seu respectivo número;
- [x] Validar se o número digitado pelo usuário corresponde a um tutorial disponível.

### Comentários
Nenhum.

**Estimativa de Esforço** : 5 pontos
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/99
2019.1-Ludum,TS18 - Implementar Banco de Dados do Microsserviço de Conexão com StackOverflow,"### Descrição:
Eu, como desenvolvedor, desejo implementar o banco de dados do microsserviço de conexão com StackOverflow.

### Critérios de Aceitação
- [x] O Banco de Dados deve estar implementado de acordo com a modelagem;
- [x] Deve estar conectado com o microsserviço.

### Tarefas 
- [x] Consultar documentação da modelagem do Banco de Dados do microsserviço de conexão com StackOverflow;
- [x] Implementar Banco de Dados conforme modelagem e o que está acordado no [Documento de Arquitetura](https://fga-eps-mds.github.io/2019.1-Ludum/#/documento-de-arquitetura)

### Comentários
Nenhum.

**Estimativa de Esforço** : 5 pontos",https://github.com/fga-eps-mds/2019.1-Ludum/issues/98
2019.1-Ludum,TS17 - Modelar BD do Microsserviço de conexão com StackOverflow,"### Descrição:
Eu, como desenvolvedor, desejo modelar o banco de dados do microsserviço de conexão com o StackOverflow.

### Critérios de Aceitação
- [x] Possuir documentação da modelagem. (Modelo lógico)
- [x] A modelagem deve atender as necessidades da aplicação

### Tarefas
- [x] Fazer modelo lógico do banco de dados do microsserviço de conexão com o StackOverflow;
- [x] Adicionar no documento de arquitetura.

### Comentários
Nenhum.

**Estimativa de Esforço** : 3 pontos
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/97
2019.1-Ludum,"Colaboração de Materiais, Links e Tutoriais","Épico com as histórias que completam a funcionalidade **Colaboração de Materiais, Links e Tutoriais**.",https://github.com/fga-eps-mds/2019.1-Ludum/issues/96
2019.1-Ludum,TS16 - Criar perfis de usuário do Webclient,"### Descrição:
Eu, como desenvolvedor, desejo criar dois perfis de usuário, sendo eles, administrador e usuário externo.

### Critérios de Aceitação
- [x] No web client devem existir dois tipos de usuário, o externo e o administrador;
- [x] As atribuições de cada perfil deve estar determinadas e separadas.

### Tarefas
- [x] Somente o administrador deve visualizar a lista de tutoriais pendentes;
- [x] Usuário externo deve ser capaz, somente, de enviar materiais.

### Comentários
Nenhum.

**Estimativa de Esforço** : 8 pontos",https://github.com/fga-eps-mds/2019.1-Ludum/issues/95
2019.1-Ludum,TS15 - Criar endpoint para acesso aos tutoriais,"### Descrição:
Eu, como desenvolvedor, desejo criar um endpoint para acesso aos tutoriais.

### Critérios de Aceitação
- [x] Os links criados devem estar funcionando apropriadamente;
- [x] Deve estar comunicando com o Banco de Dados implementado;
- [x] As requisições necessárias devem estar implementadas e funcionando corretamente.

### Tarefas
- [x] Checar a modelagem e implementação do banco de dados - [TS10](https://github.com/fga-eps-mds/2019.1-Ludum/issues/86) e [TS11](https://github.com/fga-eps-mds/2019.1-Ludum/issues/87);
- [x] Definir quais tipos de requisição serão necessárias para esse endpoint;
- [x] Conectar com o banco de dados implementado;
- [x] Implementar as requisições necessárias.

### Comentários
Link para o repositório do microsserviço https://github.com/botludum/Ludum-Materiais.

**Estimativa de Esforço** : 5 pontos
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/94
2019.1-Ludum,US19 - Gerenciar o envio de tutoriais,"### Descrição:
Eu, como administrador, desejo gerenciar o envio de tutoriais.

### Critérios de Aceitação
- [ ] Deve ter sido criado uma tabela que permita a visualização dos tutoriais pendentes e algumas de suas informações (título, status e autor);
- [ ] A tabela deve possuir duas colunas que possibilitem o administrador aceitar ou reprovar um tutorial;
- [ ] A tabela deve possuir uma coluna que permita visualizar as informações do tutorial de maneira mais detalhada.

### Tarefas
- [ ] Criar uma tabela para exibir as informações relacionadas ao tutorial  (título, status e autor);
- [ ] Criar uma coluna nessa tabela que permita visualizar todas as informações relacionadas aquele tutorial;
- [ ] Criar duas colunas nessa mesma tabela que permita aprovar ou reprovar um tutorial;

### Comentários
Nenhum.

**Estimativa de Esforço** : 8 pontos",https://github.com/fga-eps-mds/2019.1-Ludum/issues/93
2019.1-Ludum,US18 - Cadastrar um link,"### Descrição:
Eu, como usuário, desejo cadastrar um link.

### Critérios de Aceitação
- [x] O Usuário deve estar conseguindo preencher o título do link;
- [x] O Usuário deve estar conseguindo preencher o tipo do link;
- [x] O Usuário deve estar conseguindo preencher o endereço do link;
- [x] A tela deve possui um botão ""Enviar"";
- [x]  Os campos devem estar validados.

### Tarefas
- [x] Criar campo para preencher o título do link;
- [x] Criar campo para preencher o tipo (site, livro, artigo...) do link;
- [x] Criar campo para preencher o endereço do link;
- [x] Adicionar botão de ""Enviar"";
- [x] Validar campos de título e tipo para não aceitar o não preenchimento do campo;
- [x] Validar campo de endereço para checar se o preenchido está de acordo com o domínio.

### Comentários
Nenhum.

**Estimativa de Esforço** : 5 pontos
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/92
2019.1-Ludum,US17 - Cadastrar um tutorial,"### Descrição:
Eu, como usuário, desejo cadastrar um tutoria através de uma página do Web Client.

### Critérios de Aceitação
- [x] O Usuário deve estar conseguindo escrever o titulo do tutorial;
- [x] O Usuário deve estar conseguindo escrever a descrição do tutorial;
- [x] Os campos devem estar validados.

### Tarefas
- [x] Criar campo para preencher o nome do tutorial;
- [x] Criar campo para preencher a descrição (conteúdo) do tutorial;
- [x] Validar campo de nome do tutorial para não aceitar nome vazio;
- [x] Validar campo de descrição do tutorial para não aceitar descrição vazia.

### Comentários
Nenhum.

**Estimativa de Esforço** : 8 pontos
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/91
2019.1-Ludum,TS14 - Criar endpoint de acesso aos links,"### Descrição:
Eu, como desenvolvedor, desejo criar um endpoint para acesso aos links.

### Critérios de Aceitação
- [x] Os links criados devem estar funcionando apropriadamente;
- [x] Deve estar comunicando com o Banco de Dados implementado;
- [x] As requisições necessárias devem estar implementadas e funcionando corretamente.

### Tarefas
- [x] Checar a modelagem e implementação do banco de dados - [TS10](https://github.com/fga-eps-mds/2019.1-Ludum/issues/86) e [TS11](https://github.com/fga-eps-mds/2019.1-Ludum/issues/87);
- [x] Definir quais tipos de requisição serão necessárias para esse endpoint;
- [x] Conectar com o banco de dados implementado;
- [x] Implementar as requisições necessárias.

### Comentários
Link para o repositório do microsserviço https://github.com/botludum/Ludum-Materiais.

**Estimativa de Esforço** : 5 pontos
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/90
2019.1-Ludum,TS13 - Ajustar endpoint de armazenamento de novos tutoriais,"### Descrição:
Eu, como desenvolvedor, desejo ajustar um endpoint que permite armazenar novos tutoriais.

### Critérios de Aceitação
- [x] Os links criados devem estar funcionando apropriadamente;
- [x] Deve estar comunicando com o Banco de Dados implementado;
- [x] As requisições necessárias devem estar implementadas e funcionando corretamente.

### Tarefas 
- [x] Corrigir idioma das rotas.

### Comentários
Nenhum.

**Estimativa de Esforço** : 5 pontos
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/89
2019.1-Ludum,TS12 - Criar endpoint de edição de um tutorial,"### Descrição:
Eu, como desenvolvedor, desejo criar um endpoint que permite edição de um tutorial.

### Critérios de Aceitação
- [x] Os links criados devem estar funcionando apropriadamente;
- [x] Deve estar comunicando com o Banco de Dados implementado;
- [x] As requisições necessárias devem estar implementadas e funcionando corretamente.

### Tarefas 
- [x] Checar se a modelagem do Banco de Dados para tutoriais está adequada e realizar ajustes, caso necessário;
- [x] Determinar tipos de requisição necessárias para esse endpoint;
- [x] Realizar comunicação com o Banco de Dados;
- [x] Implementar requisições necessárias.

### Comentários
Nenhum.

**Estimativa de Esforço** :  5 pontos
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/88
2019.1-Ludum,TS11 - Implementar Banco de Dados do Microsserviço de Links e Tutoriais,"### Descrição:
Eu, como desenvolvedor, desejo implementar o banco de dados do microsserviço de links e tutoriais.

### Critérios de Aceitação
- [x] O Banco de Dados deve estar implementado de acordo com a modelagem;

### Tarefas 
- [x] Consultar documentação da modelagem do Banco de Dados do microsserviço de  links e tutoriais;
- [x] Implementar Banco de Dados conforme modelagem e o que está acordado no [Documento de Arquitetura](https://fga-eps-mds.github.io/2019.1-Ludum/#/documento-de-arquitetura)

### Comentários
Nenhum.

**Estimativa de Esforço** : 5 pontos
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/87
2019.1-Ludum,TS10 - Modelar o banco de dados do microsserviço de links e tutoriais,"### Descrição:
Eu, como desenvolvedor, desejo modelar o banco de dados do microsserviço de materiais, links e tutoriais.

### Critérios de Aceitação
- [x] Possuir documentação da modelagem. (Modelo lógico)
- [x] A modelagem deve atender as necessidades da aplicação

### Tarefas
- [x] Fazer modelo lógico do banco de dados do microsserviço de links e tutoriais.

### Comentários
Nenhum.

**Estimativa de Esforço** : 3 pontos
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/86
2019.1-Ludum,US16 - Exibir informações sobre a funcionalidade de Contribuição,"### Descrição:
Eu, como usuário, desejo compreender sobre a funcionalidade de contribuição com materiais, links e tutoriais.

### Critérios de Aceitação
- [x] O código deve atender a folha de estilo;
- [x] O conteúdo das mensagens está conforme a [personalidade](https://fga-eps-mds.github.io/2019.1-Ludum/#/personalidade-ludum) definida para ele;
- [x] Nas mensagens é explicado o que a funcionalidade de contribuição é capaz de desempenhar de forma clara e prática.

### Tarefas
- [x] O Ludum deve receber o questionamento do usuário acerca da função de contribuição;
- [x] O Ludum deve exibir mensagens explicando como o usuário pode contribuir com materiais, links e tutoriais através da aplicação web(ainda necessita ser criado).

### Comentários
Nenhum.

**Estimativa de Esforço** : 5 pontos
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/85
2019.1-Ludum,T36 - Refinar comunicação do Ludum,"### Descrição:
Melhorar a comunicação do Ludum, a fim de corrigir respostas desconexas, desnecessárias e/ou com erros de português. 

### Tarefas
- [x] Atender a folha de estilo do código;
- [x] O conteúdo das mensagens deve estar conforme a [personalidade](https://fga-eps-mds.github.io/2019.1-Ludum/#/personalidade-ludum) definida para ele;
- [x] Corrigir os erros de português; 
- [x] Evitar que o Ludum responda acerca do que não lhe foi perguntado

### Comentários
Nenhum.

**Estimativa** : 5 pontos
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/81
2019.1-Ludum,T35 - Documentar Sprint 5,"### Descrição:
Criar documentos para planejar e analisar os resultados da sprint a fim de manter a rastreabilidade sobre o andamento do projeto.

### Tarefas
- [x] Criar documento de planejamento da <i>sprint</i>;
- [x] Criar documento de Resultado da <i>sprint</i>.

**Estimativa** : 1 pontos

### Comentários
Nenhum.",https://github.com/fga-eps-mds/2019.1-Ludum/issues/80
2019.1-Ludum,T34 - Ajustar documentação,"### Descrição:
Analisar todos os documentos feitos, buscar pontos de melhoria e realizá-los.

### Tarefas
- [x] Realizar ajustes no Backlog;
- [x] Realizar ajustes no RoadMap;
- [x] Fazer definição de pronto;
- [x] Corrigir erros de português, de formatação da documentação feita;
- [x] Criar Plano de comunicação.

**Estimativa** : 3 pontos

### Comentários
Nenhum.
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/79
2019.1-Ludum,T33 - Finalizar documento de arquitetura,"### Descrição:
Desenvolver tópicos faltantes do documento de arquitetura.

### Tarefas
- [x] Diagrama de Relações;
- [x] Visão de implementação;
- [x] Visão de implantação;
- [x] Visão de dados;
- [x] Corrigir erros de português:

**Estimativa** : 8 pontos

### Comentários
Nenhum.
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/73
2019.1-Ludum,T32 - Adequar repositório às recomendações da comunidade,"### Descrição:
Criar documentos faltantes para que o repositório esteja adequado aos padrões recomendados pela comunidade.

### Tarefas
- [x] Atualizar o README;
- [x] Adicionar descrição ao repositório;
- [x] Criar código de conduta;
- [x] Escolher licença;
- [x] Criar arquivo de como contribuir.

**Estimativa** : 3 pontos

### Comentários
Se necessário checar https://github.com/fga-eps-mds/2019.1-Ludum/community.
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/72
2019.1-Ludum,T31 - Criar Manual da Identidade Visual(MIV),"### Descrição:
Criar o Manual da Identidade Visual a fim de documentar os diversos aspectos relacionados ao desenvolvimento da Identidade Visual.

### Tarefas
- [x] Criar apresentação;
- [x] Documentar na apresentação o tópico Personalidade;
- [x] Documentar na apresentação o tópico Logo;
- [x] Documentar na apresentação o tópico Assinatura;
- [x] Documentar na apresentação o tópico Paleta de Cores;
- [x] Documentar na apresentação o tópico Tipografia;

**Estimativa** : 3 pontos

### Comentários
Seguir definição da Identidade Visual conforme a issue [Definir identidade visual](https://github.com/fga-eps-mds/2019.1-Ludum/issues/26).
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/71
2019.1-Ludum,T30 - Documentar Sprint 4,"### Descrição:
Criar documentos para planejar e analisar os resultados da sprint a fim de manter a rastreabilidade sobre o andamento do projeto.

### Tarefas
- [x] Criar documento de planejamento da <i>sprint</i>;
- [x] Criar documento de Resultado da <i>sprint</i>.

**Estimativa** : 1 pontos

### Comentários
Nenhum.",https://github.com/fga-eps-mds/2019.1-Ludum/issues/70
2019.1-Ludum,T29 - Configurar Integração Contínua,"### Descrição:
Configurar integração contínua no GitLab CI.

### Tarefas
- [x] Separar em stages de test e build;
- [x] Integrar com o Flake 8;
- [x] Integrar com a imagem do Docker;
- [x] Separar em build de desenvolvimento e produção.

**Estimativa** : 5 pontos

### Comentários
Nenhum.
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/68
2019.1-Ludum,Auxílio na criação de jogos,Épico com as histórias que completam a funcionalidade **Auxílio na criação de jogos**.,https://github.com/fga-eps-mds/2019.1-Ludum/issues/66
2019.1-Ludum,US13 - Selecionar complexidade do jogo no tutorial,"### Descrição:
Eu, como usuário, desejo selecionar a complexidade do jogo em que receberei auxílio.

### Critérios de Aceitação
- [x] O código deve atender a folha de estilo;
- [x] O conteúdo das mensagens está conforme a [personalidade](https://fga-eps-mds.github.io/2019.1-Ludum/#/personalidade-ludum) definida para ele;
- [x] O usuário deve conseguir visualizar o menu e selecionar uma opção, além de receber feedback sobre a opção selecionada.

### Tarefas
- [x] O Ludum deve exibir o menu de dificuldade com duas opções: Padawan (Iniciante) e Jedi (Intermediário);
- [x] Deve estar utilizando o recurso [Keyboard Inline](https://luizmarcus.com/php/utilizando-inline-keyboard-em-um-bot-para-o-telegram/) ;
- [x] O Ludum deve exibir mensagem fornecendo feedback sobre a opção selecionada.

### Comentários
Usar como base o protótipo de alta fidelidade.

**Estimativa de Duração** : 2 pontos
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/65
2019.1-Ludum,US15 - Aprender a criar um jogo de maior complexidade ,"### Descrição:
Eu, como usuário, desejo aprender a criar um jogo de complexidade um pouco mais alta.


### Critérios de Aceitação
- [ ] O código deve atender a folha de estilo;
- [ ] O conteúdo das mensagens está conforme a [personalidade](https://fga-eps-mds.github.io/2019.1-Ludum/#/personalidade-ludum) definida para ele;
- [ ] O Ludum antes de iniciar o tutorial deve estar notificando o usuário sobre a importância da seção de **Ambiente**;
- [ ] O Ludum deve estar ensinando o usuário a criar um jogo de maior complexidade;
- [ ] O Ludum deve estar contextualizando o usuário acerca do jogo a ser desenvolvido;
- [ ] O Ludum deve estar respeitando o ritmo do usuário em relação ao passo a passo;
- [ ] As mensagens exibidas não podem estar longas;
- [ ] Os exemplos de código devem estar claros.

### Tarefas
- [ ] Antes de iniciar o tutorial, o Ludum deve informar o usuário acerca da importância de conferir a seção de **Ambiente** antes de iniciar um tutorial;
- [ ] O Ludum deve contextualizar o usuário sobre o jogo que será implementado (regras, curiosidades, entre outros);
- [ ] O Ludum deve ensinar passo a passo como desenvolver o jogo por meio de mensagens e exemplos de código;
- [ ] Nos intervalos entre os passos, o Ludum deve pedir a confirmação do usuário para continuação do tutorial; 

### Comentários
Seguir tutorial realizado na [TS09 - Criar jogo com maior complexidade](https://github.com/fga-eps-mds/2019.1-Ludum/issues/62).

**Estimativa de Duração** : 13 pontos
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/64
2019.1-Ludum,US14 - Aprender a criar um jogo de baixa complexidade,"### Descrição:
Eu, como usuário, desejo aprender a criar um jogo de baixa complexidade.

### Critérios de Aceitação
- [x] O código deve atender a folha de estilo;
- [ ] O conteúdo das mensagens está conforme a [personalidade](https://fga-eps-mds.github.io/2019.1-Ludum/#/personalidade-ludum) definida para ele;
- [x] O Ludum antes de iniciar o tutorial deve estar notificando o usuário sobre a importância da seção de **Ambiente**;
- [x] O Ludum deve estar ensinando o usuário a criar um jogo de baixa complexidade;
- [x] O Ludum deve estar contextualizando o usuário acerca do jogo a ser desenvolvido;
- [x] O Ludum deve estar respeitando o ritmo do usuário em relação ao passo a passo;
- [x] As mensagens exibidas não podem estar longas;
- [x] Os exemplos de código devem estar claros.

### Tarefas
- [x] Antes de iniciar o tutorial, o Ludum deve informar o usuário acerca da importância de conferir a seção de **Ambiente** antes de iniciar um tutorial;
- [x] O Ludum deve contextualizar o usuário sobre o jogo que será implementado (regras, curiosidades, entre outros);
- [x] O Ludum deve ensinar passo a passo como desenvolver o jogo por meio de mensagens e exemplos de código;
- [x] Nos intervalos entre os passos, o Ludum deve pedir a confirmação do usuário para continuação do tutorial; 

### Comentários
Seguir tutorial realizado na [TS08 - Criar jogo de baixa complexidade](https://github.com/fga-eps-mds/2019.1-Ludum/issues/61).

**Estimativa de Duração** : 13 pontos
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/63
2019.1-Ludum,TS09 - Criar jogo com maior complexidade,"### Descrição:
Eu, como desenvolvedor, desejo criar um jogo de complexidade um pouco mais alta para elaborar o tutorial.

### Critérios de Aceitação
- [x] Jogo possui maior complexidade;
- [x] Jogo funcionando conforme regras e objetivos;
- [x] Código comentado;
- [x] Código seguindo boas práticas de programação

### Tarefas
- [x] Definir qual jogo será feito;
- [x] Criar jogo de maior complexidade;
- [x] Fazer tutorial;
- [x] Comentar o código;
- [x] Utilizar boas práticas de programação;
- [x] Fazer rascunho do tutorial em forma de documento.

### Comentários
Recomendação: https://wiki.python.org.br/PyGame.

**Estimativa de Duração** : 8 pontos
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/62
2019.1-Ludum,TS08 - Criar jogo de baixa complexidade,"### Descrição:
Eu, como desenvolvedor, desejo criar um jogo de baixa complexidade para elaborar o tutorial

### Critérios de Aceitação
- [x] Jogo possui baixa complexidade;
- [x] Jogo funcionando conforme regras e objetivos;
- [x] Código comentado;
- [x] Código seguindo boas práticas de programação.

### Tarefas
- [x] Criar jogo de baixa complexidade - Pong;
- [x] Fazer tutorial;
- [x] Comentar o código;
- [x] Utilizar boas práticas de programação;
- [x] Fazer rascunho do tutorial em forma de documento.

### Comentários
Recomendação: https://wiki.python.org.br/PyGame.

**Estimativa de Duração** : 5 pontos
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/61
2019.1-Ludum,Resolução de dúvidas,Épico com as histórias que completam a funcionalidade **Resolução de dúvidas**.,https://github.com/fga-eps-mds/2019.1-Ludum/issues/60
2019.1-Ludum,TS07 - Comunicar o microsserviço de Dúvidas com a API do StackOverflow,"### Descrição:
Eu, como desenvolvedor, desejo comunicar o microsserviço de perguntas e respostas com o StackOverflow.

### Critérios de Aceitação
- [x] Estar pesquisando a dúvida no Stack Overflow;
- [x] Encontrando resultados plausíveis caso a dúvida esteja no Stack Overflow;

### Tarefas
- [x] Pesquisar no Stack Overflow essa dúvida;
- [x] Salvar Link com a resposta no Banco de Dados.

### Comentários
Nenhum.

**Estimativa de Duração** : 8 pontos
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/59
2019.1-Ludum,TS06 - Criar comunicação com o core do Ludum para o Microsserviço de Dúvidas,"### Descrição:
Eu, como desenvolvedor, desejo criar a etapa de comunicação com o core do Ludum para o microsserviço de Pesquisar Dúvidas.

### Critérios de Aceitação
- [x] A API deve estar conectada com a aplicação;
- [x] A conexão deve estar conforme arquitetura planejada.

### Tarefas
- [x] A API deve estar conectada a aplicação conforme arquitetura acordada;
- [x] A aplicação deve estar se comunicando com a API via requisições.

### Comentários
Nenhum.

**Estimativa de Duração** : 5 pontos
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/58
2019.1-Ludum,US12 - Pesquisar dúvida,"### Descrição:
Eu, como usuário, desejo pesquisar minha dúvida caso ela não esteja presente no FAQ.

### Critérios de Aceitação
- [x] O código deve atender a folha de estilo;
- [x] O conteúdo das mensagens está conforme a [personalidade](https://fga-eps-mds.github.io/2019.1-Ludum/#/personalidade-ludum) definida para ele;
- [x] O Ludum deve estar pesquisando a dúvida do usuário no Stack Overflow.

### Tarefas
- [x] O Ludum deve pedir ao usuário para digitar a sua dúvida;
- [x] O Ludum deve pesquisar a dúvida do usuário no Stack Overflow;
- [x] O Ludum deve mostrar um link para o usuário com a sua dúvida;
- [x] O Ludum deve informar caso não encontre a dúvida no Stack Overflow;

### Comentários
Usar como base o protótipo de alta fidelidade.

**Estimativa de Duração** : 5 pontos
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/57
2019.1-Ludum,US11 - Visualizar FAQ,"### Descrição:
Eu, como usuário, desejo visualizar as perguntas feitas com mais frequência.

### Critérios de Aceitação
- [ ] O código deve atender a folha de estilo;
- [ ] O conteúdo das mensagens está conforme a [personalidade](https://fga-eps-mds.github.io/2019.1-Ludum/#/personalidade-ludum) definida para ele;
- [ ] O Ludum deve mostrar ao usuário as perguntas mais frequentes acerca do PyGame;
- [ ] O Ludum deve estar recebendo corretamente a escolha do usuário e mostrando a respectiva resposta.

### Tarefas
- [ ] O Ludum deve exibir uma mensagem com as perguntas mais frequentes;
- [ ] O Ludum deve perguntar se alguma dessas perguntas é a que o usuário procura;
- [ ] O Ludum deve ler a escolha do usuário;
- [ ] O Ludum deve mostrar a resposta da pergunta selecionada, se estiver presente no FAQ.

### Comentários
Links interessantes: https://www.pygame.org/wiki/FrequentlyAskedQuestions.

**Estimativa de Duração** : 3 pontos
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/56
2019.1-Ludum,TS05 - Criar endpoint de edição de links,"### Descrição
Eu, como desenvolvedor, desejo criar um endpoint que permite edição de um link.

### Critérios de Aceitação
- [x] Os links criados devem estar funcionando apropriadamente;
- [x] Deve estar comunicando com o Banco de Dados implementado;
- [x] As requisições necessárias devem estar implementadas e funcionando corretamente.

### Tarefas 
- [x] Checar se a modelagem do Banco de Dados para links está adequada e realizar ajustes, caso necessário;
- [x] Determinar tipos de requisição necessárias para esse endpoint;
- [x] Realizar comunicação com o Banco de Dados;
- [x] Implementar requisições necessárias.

### Comentários
Nenhum.

**Estimativa de Duração** : 5 pontos
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/55
2019.1-Ludum,Recomendação de Materiais e Links,Épico com as histórias que completam a funcionalidade **Recomendação de Materiais e Links**,https://github.com/fga-eps-mds/2019.1-Ludum/issues/54
2019.1-Ludum,US10 - Recomendar Materiais,"### Descrição:
Eu, como usuário, desejo que o Ludum recomende links úteis que possam complementar meu estudo.

### Critérios de Aceitação
- [x] O código deve atender a folha de estilo;
- [x] O conteúdo das mensagens está conforme a [personalidade](https://fga-eps-mds.github.io/2019.1-Ludum/#/personalidade-ludum) definida para ele;
- [x] A mensagem de introdução da sessão deve estar reestruturada de acordo ao novo contexto de apresentação dos links;
- [x] O Ludum deve exibir uma mensagem com os links aprovados, mostrando seus respectivos nomes, tipos e endereços.

### Tarefas
- [x] Reestruturar mensagem de introdução à nova forma de apresentação dos links;
- [x] O Ludum deve exibir uma mensagem com todos os links aprovados e seus respectivos nomes, tipos e endereços.


### Comentários
Nenhum.

**Estimativa de Duração** : 5 pontos
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/53
2019.1-Ludum,TS04 - Popular banco de dados com links,"### Descrição:
Eu, como desenvolvedor, desejo popular o banco com links interessantes.

### Critérios de Aceitação
- [x] O Banco de Dados deve estar guardando os links interessantes relacionados ao tema.

### Tarefas
- [x] Coletar links relevantes relacionados a PyGame;
- [x] Popular o banco com os links selecionados.

### Comentários
Nenhum.

**Estimativa de Duração** : 3 pontos
",https://github.com/fga-eps-mds/2019.1-Ludum/issues/52
2019.1-Ludum,Tutorial de Instalação,Épico com as histórias que completam a funcionalidade **Tutorial de Instalação**,https://github.com/fga-eps-mds/2019.1-Ludum/issues/51
